Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Silt,Soybean,769.9643263777253,16.66485526858324,False,False,Sunny,107,4.646596450750577
South,Chalky,Soybean,784.9875421681016,21.606554009524025,True,True,Sunny,118,7.065220152702966
South,Peaty,Soybean,287.29086185854,19.360151492193214,False,False,Rainy,118,1.931455801670144
West,Clay,Wheat,195.2031465243764,29.832748500730418,True,False,Rainy,79,3.058555699817663
West,Chalky,Soybean,390.694038984219,33.25610014484029,False,True,Rainy,138,4.235617165129013
South,Chalky,Rice,183.4487655894336,22.658203546068115,False,False,Cloudy,138,0.80947558447941
East,Clay,Wheat,328.0624089482888,17.137526503090527,False,False,Sunny,147,2.0662117685007817
East,Loam,Barley,709.5293861689366,37.216137232429965,False,True,Rainy,81,5.043934736703932
North,Chalky,Wheat,628.3970214031007,34.8200831852619,False,False,Sunny,80,3.64189208689076
East,Loam,Cotton,153.6682585499495,30.500630289639737,True,True,Cloudy,100,4.253819977459575
South,Clay,Maize,702.809312619783,37.23760255444452,True,True,Rainy,148,7.599484227650646
South,Loam,Maize,283.9293082545213,19.374532098263305,False,False,Rainy,85,1.6728882535875045
West,Sandy,Barley,800.9006991285637,21.39946815813508,False,False,Sunny,67,4.764861081311732
South,Silt,Wheat,844.5686250916153,35.94441568868453,False,True,Cloudy,93,6.030690873126886
North,Silt,Cotton,379.09395947644185,38.79762847310074,False,False,Sunny,122,3.132880411602917
North,Sandy,Wheat,813.7097501832371,36.13341108618283,False,True,Cloudy,90,6.44127512908286
West,Loam,Rice,864.9054322329014,28.0875982138062,True,False,Sunny,147,5.728645971334891
West,Silt,Cotton,853.1923958795875,35.225836062663184,True,True,Cloudy,139,7.104388779741346
East,Loam,Wheat,494.1297202608953,24.943356069741647,True,True,Rainy,97,5.770041826189193
West,Silt,Rice,416.0393054729632,22.153109082174534,False,False,Sunny,93,2.2309358908923262
North,Clay,Maize,386.6862564372892,39.24369071568835,False,False,Sunny,130,2.601429143941539
East,Clay,Cotton,667.5224333010027,15.94332263838266,True,True,Rainy,81,5.757547134221398
South,Clay,Soybean,986.7864502715654,23.50419131039653,False,False,Rainy,134,5.079873232623254
East,Silt,Cotton,779.3079474522879,31.026054803446467,False,False,Sunny,67,3.914299263438458
East,Chalky,Soybean,948.6021284364836,19.077040368003704,True,False,Rainy,120,6.461067848807391
West,Clay,Soybean,296.26908840876604,28.961292993085397,False,True,Rainy,74,3.5656349917550467
East,Peaty,Maize,388.93057093997567,21.20692504864213,False,True,Cloudy,96,3.811838615041588
South,Peaty,Barley,919.9652408245402,17.5102059975621,True,True,Rainy,125,7.424640453544537
East,Loam,Maize,168.1241492409148,24.546781122241924,True,False,Sunny,139,3.080932485948412
South,Chalky,Rice,275.29403638148824,19.381557838736644,True,True,Sunny,77,4.648504398667137
South,Chalky,Maize,838.4167151736906,27.036855744160498,False,False,Sunny,101,5.561373762162022
East,Peaty,Wheat,613.3350978324844,38.06307043275106,True,False,Cloudy,116,5.626633016887788
West,Clay,Rice,215.45451189150745,26.970465266001355,True,True,Cloudy,83,4.1674050069033965
West,Silt,Soybean,360.0051496254231,27.04795123085849,True,True,Rainy,149,4.295329908023207
West,Sandy,Rice,434.77310817318113,20.980245036719623,True,False,Cloudy,92,4.597460171229148
West,Chalky,Soybean,958.1483950196708,20.31657585062104,True,False,Sunny,63,6.604563576964467
South,Silt,Maize,548.3964177104433,26.652558242587887,True,True,Rainy,108,5.563608575177429
East,Chalky,Cotton,374.9120791048474,24.274768030366644,False,False,Rainy,115,2.20868068633547
South,Loam,Rice,334.2039283770671,39.962457514218045,False,False,Cloudy,129,2.0019719804907297
East,Chalky,Cotton,653.4169027121302,29.365646585323468,False,True,Rainy,90,5.247797486287944
West,Clay,Rice,247.21175442626893,24.208266294118165,False,False,Sunny,133,2.036279774633839
East,Silt,Cotton,432.1727878232101,20.505433189478047,False,True,Sunny,126,3.2157755960066305
South,Sandy,Cotton,930.3535555778676,37.6337471760518,True,False,Sunny,142,6.69727525879566
South,Peaty,Wheat,997.93403570974,24.02108039294781,True,False,Rainy,124,6.492301923664677
North,Sandy,Cotton,515.2590195536509,30.599867042043275,True,False,Cloudy,122,4.229852777344777
South,Peaty,Cotton,935.9174156813727,20.881215538373937,True,True,Cloudy,70,7.807857124821882
South,Peaty,Wheat,425.9339755649317,15.586987019729923,False,False,Rainy,121,2.954691935190695
East,Sandy,Maize,918.20139061062,36.65678938798044,False,True,Cloudy,145,7.075620370957527
West,Sandy,Barley,532.1034323467077,31.49151563734049,True,True,Sunny,112,6.0276618065721
West,Loam,Rice,325.30434835049834,19.533058173883056,False,False,Cloudy,89,1.5814688946555655
East,Clay,Rice,908.5504539096304,33.79206144956251,False,True,Cloudy,140,6.382336648318403
North,Peaty,Cotton,984.4094686727552,27.37365398889254,True,False,Rainy,95,7.12047491658441
West,Sandy,Wheat,845.3478357196209,31.927983957891808,False,False,Sunny,108,4.617078941254946
South,Loam,Barley,775.8280632961704,33.008217386515554,False,True,Rainy,103,5.465302460964137
East,Chalky,Rice,325.41488331093683,23.15646950824736,False,False,Cloudy,147,1.990636789630403
West,Silt,Maize,354.27911796050984,32.096720040684644,False,False,Sunny,147,2.2276651637313845
North,Chalky,Maize,537.6841108746531,23.92652538461374,False,False,Rainy,108,3.3349815005953647
West,Loam,Cotton,347.34376430472514,35.80561069389379,False,False,Rainy,88,2.7816979894941856
South,Clay,Soybean,275.6775780594384,30.070799967971137,True,True,Rainy,75,4.400530996994358
North,Peaty,Cotton,121.5916414087116,34.5495474045109,True,True,Sunny,102,4.210932634423376
West,Silt,Maize,394.3934098475321,33.670126269244896,True,True,Sunny,140,5.883970784447574
South,Chalky,Soybean,732.9411913452457,25.924225554398973,False,False,Rainy,84,4.3152075729601815
West,Sandy,Soybean,174.35182080238343,18.22955725153321,False,True,Rainy,122,2.6862059410632857
South,Sandy,Cotton,351.5171183800878,36.5208670591816,False,True,Rainy,76,3.970619260023645
South,Sandy,Barley,490.1608546868803,20.43747871937942,False,True,Cloudy,74,4.017563926223699
South,Silt,Rice,673.9437415567428,26.09294296240079,True,True,Sunny,78,6.893533285872964
East,Clay,Maize,607.3627748328743,22.60886695185326,False,False,Rainy,68,3.191823575291291
North,Silt,Maize,802.219042239369,22.27964380312219,True,False,Sunny,64,5.409403145581333
East,Peaty,Barley,848.0698140285837,22.383247794482976,True,True,Sunny,93,7.747460082017482
North,Chalky,Maize,117.13003338677264,25.184326366710007,False,False,Cloudy,148,0.948624754133182
East,Chalky,Maize,613.1555395296704,36.69682413688592,False,True,Sunny,126,4.6128368847343015
North,Peaty,Soybean,165.168189477193,35.65660477988476,False,False,Cloudy,70,1.077393865549792
South,Silt,Rice,198.7627082667464,22.46887589371478,False,True,Sunny,94,2.16903673832941
East,Clay,Wheat,696.3843381775998,34.781156610228486,False,False,Rainy,133,4.372597177015392
East,Sandy,Soybean,357.6979858435014,15.297834595088975,True,True,Sunny,94,5.250102876046203
East,Loam,Barley,703.2073211307851,17.891689058613238,False,False,Cloudy,103,4.2004686239604325
East,Sandy,Rice,289.04432960088485,37.354783144839374,True,True,Sunny,117,4.739243906150242
North,Sandy,Barley,581.2154154289799,17.491230651552613,False,True,Cloudy,60,4.178110706649608
South,Silt,Barley,144.1983626628894,39.80453384335305,False,False,Rainy,75,1.1472737011769631
South,Sandy,Rice,969.453649097854,27.899383159426066,True,True,Sunny,72,8.238196800482243
East,Chalky,Rice,820.8621395735086,29.13919446209548,True,True,Sunny,141,7.919491374938022
South,Silt,Soybean,558.6721202154873,19.103215929582124,False,False,Sunny,79,2.93883979902856
South,Sandy,Barley,280.61575884143826,32.36895910257229,False,True,Cloudy,94,2.924004905117411
North,Sandy,Barley,829.0136886236321,37.92247644148431,False,False,Cloudy,82,5.154638105998494
East,Chalky,Barley,234.60729631477827,28.081550134443617,False,True,Sunny,76,1.833395717726207
North,Clay,Rice,713.094866624478,36.17257668953639,False,True,Sunny,121,4.83505684269535
North,Silt,Cotton,722.2957881162841,27.398521726520556,False,True,Rainy,140,6.199580765118147
South,Silt,Maize,124.39461418243496,24.93877594234572,True,True,Rainy,73,3.2739781859212744
West,Peaty,Barley,686.3890662761664,32.51817798836511,True,False,Rainy,140,5.539601356620817
West,Peaty,Barley,721.331172359424,18.178305847916505,False,True,Cloudy,77,5.785539879737112
East,Sandy,Wheat,978.2172026311554,30.82338085535188,True,True,Sunny,103,7.940836316702522
North,Silt,Wheat,317.75462120745226,34.100288704786564,False,False,Sunny,96,2.1411671880914587
West,Peaty,Cotton,557.107173317509,32.535633263535004,False,False,Cloudy,90,3.1401047532048216
North,Loam,Maize,767.0996896585655,24.136586722873968,True,False,Rainy,72,5.7004225376016215
North,Sandy,Wheat,916.4617067094543,36.277420864633,False,False,Cloudy,86,4.402062483283566
East,Sandy,Cotton,830.0364093783418,24.492805811634625,True,True,Sunny,147,6.997380103809928
South,Peaty,Rice,588.8912674464484,22.636382758550276,False,True,Rainy,132,3.824302242297825
North,Clay,Barley,567.2926299085652,22.7759377624015,True,True,Cloudy,101,5.34377814713015
East,Chalky,Maize,413.0485719064861,33.15911120902403,True,True,Rainy,99,5.562536828160551
North,Silt,Soybean,319.3111236049084,22.936047354662392,False,True,Rainy,129,3.2462449528039485
East,Clay,Wheat,549.6843141154466,25.84001147260316,False,False,Sunny,128,3.176701297232407
North,Loam,Rice,141.56192808385535,37.56869344770659,False,True,Cloudy,128,2.877160334820047
East,Chalky,Barley,508.28215225731753,30.24910067861744,True,True,Sunny,101,5.823097741850871
East,Loam,Rice,939.0810885215312,29.99003578896026,True,False,Rainy,108,6.08809158770158
South,Chalky,Cotton,617.2501492334688,29.67209897848525,False,False,Sunny,64,3.0326845326540144
North,Silt,Cotton,736.8958408872429,23.995013331877814,True,False,Rainy,116,5.329576783241628
South,Chalky,Cotton,741.4307123979231,16.34868928594742,True,True,Sunny,139,6.553983054489804
South,Silt,Wheat,597.6398904888388,30.24220038793959,True,True,Cloudy,86,6.184557609023608
West,Chalky,Wheat,915.6200602619064,25.46712136672779,True,False,Sunny,83,7.924011239664901
West,Chalky,Soybean,225.2629764291608,36.17097845697548,True,False,Cloudy,117,2.671748201029738
East,Clay,Barley,729.2949209422233,22.6399387934078,True,False,Sunny,70,4.961364291534087
South,Clay,Soybean,174.72017740204024,34.05845173998592,True,False,Rainy,138,3.0844357834593854
North,Silt,Cotton,974.0997645331493,34.49399059805836,True,True,Rainy,128,8.839762450914513
South,Peaty,Cotton,917.834273469081,19.39196157444012,True,True,Rainy,83,7.349468338348901
West,Silt,Soybean,195.6148303629057,26.666779978550625,True,True,Rainy,99,4.870321995133125
South,Peaty,Soybean,649.9879554993148,22.396337795073787,True,False,Sunny,108,5.527840953663
North,Sandy,Rice,101.46089060746236,21.17864264699814,False,True,Rainy,70,1.5909388318311566
North,Peaty,Rice,344.24991209031947,19.69775158478241,True,False,Sunny,114,3.8782146575227534
East,Chalky,Soybean,594.3719308478283,20.951025336522942,False,True,Rainy,136,4.333027898709246
East,Silt,Wheat,577.1272728461819,21.462013514726195,True,True,Rainy,137,5.67471998872709
South,Sandy,Soybean,786.3051994847975,38.02100419341412,False,True,Rainy,105,5.320484872119746
South,Silt,Cotton,668.9805313832093,24.11506752222653,True,True,Cloudy,75,6.035688923371024
North,Peaty,Maize,117.48212472470848,34.7285008642738,True,False,Rainy,101,3.0556470052142397
South,Silt,Wheat,712.187307238328,22.652386363509933,True,True,Cloudy,89,6.434884749083346
West,Loam,Rice,236.9452335837422,18.194917091848644,False,True,Cloudy,132,2.2659852516741754
East,Clay,Soybean,689.7245800401815,22.108685542689503,False,False,Rainy,79,3.922556223732103
South,Silt,Maize,570.3246756579176,16.202294545553386,False,False,Cloudy,81,3.2294682845969778
South,Chalky,Wheat,695.9206851490898,27.160505640562132,True,True,Rainy,120,5.938273483494874
South,Peaty,Rice,726.7193234735768,24.606832807946763,False,True,Sunny,84,5.066489614861299
South,Loam,Cotton,491.8509782334828,22.3851575197046,True,True,Sunny,61,5.487387926894346
South,Chalky,Cotton,598.9701493045347,22.617113227414585,False,True,Cloudy,69,5.217503120220211
East,Peaty,Rice,780.9124249282136,16.540040477819314,True,True,Rainy,74,7.495250973498474
East,Loam,Cotton,258.9518778723781,25.492744149305945,True,False,Cloudy,87,4.563965331717927
West,Chalky,Barley,310.67751504711737,16.58719981468505,True,True,Sunny,124,4.817829528546077
South,Loam,Rice,659.4480149921669,36.95057642926611,True,False,Rainy,98,4.831002558449595
West,Chalky,Barley,992.0085869078252,29.69300955426676,True,True,Rainy,71,8.961792521818241
North,Silt,Soybean,268.72251270432173,26.059228208125557,False,False,Cloudy,104,1.819618014404753
West,Sandy,Cotton,332.28668786385066,26.05160235310772,True,True,Cloudy,126,4.732677813601396
South,Loam,Soybean,361.8198492810684,38.34592759068241,False,True,Cloudy,141,3.823347781905092
South,Clay,Cotton,203.9966087688241,17.745445366484972,True,False,Cloudy,107,2.764673124964125
West,Clay,Barley,414.39128177207937,30.56594707443307,False,True,Sunny,132,3.7399550070372345
West,Loam,Rice,639.4306331122406,36.078906595059486,True,False,Sunny,137,5.451755420386593
West,Clay,Soybean,390.0287596913157,34.05166875696943,False,False,Cloudy,74,2.233125379101732
North,Clay,Rice,495.1081288681506,27.22778262436542,True,False,Cloudy,68,3.582324780708196
North,Clay,Soybean,724.337657907778,32.38200381780905,True,True,Sunny,76,7.060436323072062
East,Peaty,Rice,193.2391719389248,22.34459319084634,True,True,Rainy,121,3.1222708489389315
North,Loam,Wheat,442.67831202803615,27.32638694338338,True,True,Sunny,81,6.2637227378582425
North,Silt,Maize,251.0111947884236,33.53844950191364,False,True,Rainy,123,3.0566959340924766
North,Chalky,Wheat,573.8611056441224,28.359339687431167,False,True,Sunny,61,4.662708431313312
South,Silt,Rice,848.1961292901085,34.31545806022919,True,True,Sunny,119,8.296049971802708
West,Peaty,Barley,307.5475017199336,21.996287264937777,True,True,Cloudy,75,4.480108742599094
East,Clay,Rice,393.9643139601926,19.4077550840624,True,False,Rainy,101,4.033137372024644
West,Loam,Barley,807.699057235506,18.17008855919108,False,True,Rainy,86,4.72253518074534
North,Sandy,Maize,676.2138468522608,22.553664537519865,False,False,Sunny,64,3.2009906378350803
West,Peaty,Soybean,564.2285565645718,37.393176836614856,True,True,Sunny,89,5.725511169005645
East,Peaty,Rice,366.5642541604144,33.77067968855441,False,False,Cloudy,127,2.4820747889605794
East,Sandy,Wheat,853.8144900131156,26.84004273558049,True,True,Sunny,107,7.997837363699881
West,Loam,Cotton,205.78787930180303,36.12191344463673,True,True,Sunny,91,5.210595786331283
East,Clay,Barley,139.7712991146493,28.16385092333485,True,False,Cloudy,80,3.671113773935978
North,Sandy,Barley,753.7852903128447,23.57966975583478,True,True,Cloudy,137,6.4080961847835525
East,Loam,Barley,115.65636910797804,24.25805936521757,False,False,Sunny,112,0.8430158494300858
South,Peaty,Rice,570.233029789654,24.011625052127417,False,False,Sunny,73,3.871292124354915
West,Chalky,Rice,546.4916389310606,34.20243985324517,True,False,Cloudy,107,4.520106768475205
North,Loam,Rice,673.1966320572539,21.859820599436222,False,False,Rainy,121,3.879521365979082
South,Peaty,Cotton,397.5667634709741,36.3435581779161,True,True,Rainy,97,4.94726129380718
South,Chalky,Maize,357.9213253736941,16.48891221881926,True,False,Rainy,84,3.985268969532477
East,Sandy,Barley,510.9751710894764,30.084581892642007,False,True,Rainy,107,4.156690584740408
North,Chalky,Rice,385.20717479258826,38.13153301387262,True,False,Rainy,127,3.268470640224279
North,Sandy,Rice,677.6673163355855,30.201622211249955,False,True,Cloudy,80,4.741059189812579
East,Silt,Soybean,490.4951797403059,39.85288737809634,False,True,Sunny,147,4.467056436467773
South,Loam,Rice,187.7267528883212,34.73650444183457,False,True,Rainy,92,3.051769259166543
East,Clay,Soybean,400.354919954799,17.747937583490604,False,True,Cloudy,139,3.8411813805571
West,Silt,Soybean,164.2432414251208,35.612817139723944,False,True,Cloudy,78,2.927270691295542
North,Loam,Wheat,750.34212620606,39.808182791128765,False,False,Sunny,77,4.16051885246112
East,Clay,Maize,543.4173879469374,19.25283641209789,False,False,Rainy,62,3.027976294908902
West,Loam,Cotton,241.76823537455445,28.106642202219277,False,False,Cloudy,94,1.0655289427169212
West,Clay,Rice,774.9307300421324,36.2635994183272,False,True,Sunny,83,5.56839122298102
North,Loam,Cotton,164.67147787963466,22.04853450735581,False,True,Cloudy,86,1.990026737762121
East,Chalky,Soybean,287.74680425510326,30.430725445343278,True,False,Rainy,101,3.305847913478458
South,Chalky,Barley,925.3180075116338,28.771327040887485,False,False,Rainy,123,5.317571298830496
South,Sandy,Maize,196.0216507474496,34.19792412783857,False,True,Rainy,98,2.8642985339680758
North,Sandy,Cotton,761.3866658760302,23.25713747530306,False,False,Rainy,73,4.96083332381909
West,Chalky,Rice,878.7326403220986,25.997860678158908,False,False,Rainy,91,4.301062133041676
North,Loam,Barley,777.9453978192852,38.976275028137366,False,False,Rainy,135,4.722672757563711
South,Loam,Maize,471.588686329818,39.04825239486127,False,True,Sunny,74,5.042566556716204
South,Silt,Wheat,272.0672829882216,16.579019908321712,True,False,Cloudy,134,2.936680423570458
South,Sandy,Wheat,823.4082097647503,17.022142176406643,True,False,Rainy,130,5.413771811466961
South,Silt,Cotton,313.1365055698759,32.19805352269785,False,False,Sunny,81,2.0421131134697093
East,Chalky,Rice,434.97573209977406,19.52278798411001,False,True,Rainy,112,3.8445494012953976
West,Peaty,Wheat,274.8580283395247,19.38551308869088,True,True,Rainy,118,4.440547207057364
West,Clay,Rice,666.6733589387561,19.147846834388066,True,False,Sunny,136,4.866716061163694
North,Chalky,Cotton,409.3030116267406,32.69180706312105,False,True,Rainy,84,3.42403428341151
East,Clay,Barley,530.555424115975,37.615585409973335,True,False,Sunny,149,5.155349758321605
East,Clay,Rice,813.1874644270407,36.6417374949813,True,True,Sunny,61,8.18503576473069
East,Silt,Wheat,573.4099024837776,23.84932858289576,True,False,Sunny,83,4.255924285091888
South,Silt,Rice,886.7207246480434,18.44492244757479,True,True,Cloudy,68,7.608945424920748
West,Silt,Rice,667.969919770324,22.58593648398257,True,True,Rainy,80,6.52173751925424
North,Loam,Barley,995.2894865331094,22.07594927740869,False,True,Cloudy,73,5.87398530309181
West,Sandy,Rice,167.42596435434234,29.077712636986277,True,True,Rainy,109,3.827800759839594
East,Chalky,Cotton,653.2696665454017,24.96090343002488,True,True,Rainy,101,6.584896109455258
East,Clay,Barley,108.0161566365168,25.99345519494007,False,True,Sunny,121,1.4989432432377563
North,Peaty,Cotton,252.3747287218788,16.87735337679519,True,True,Sunny,70,4.588616006081343
North,Silt,Wheat,836.3977693819323,28.55097871816601,True,True,Cloudy,138,7.728450577059033
North,Silt,Maize,397.193008366762,16.354863560110104,True,True,Sunny,87,4.779608192956511
West,Loam,Soybean,249.07123977182255,29.904985801990627,False,False,Rainy,85,1.5909749572321528
East,Clay,Barley,802.4004105603688,20.497685269801234,False,False,Cloudy,116,4.0574153197722325
South,Sandy,Soybean,528.4794056267225,15.47202774446161,True,False,Sunny,101,4.498888125877064
North,Sandy,Soybean,284.10571014452665,28.66281533651421,True,True,Cloudy,95,5.202455973265014
East,Clay,Maize,538.9229738761924,38.7059991657195,True,False,Cloudy,72,4.858494542438246
West,Loam,Barley,426.5686373576256,37.0073607162052,False,True,Sunny,69,4.392770052495825
South,Sandy,Maize,239.93427796043517,23.457592928798235,False,False,Rainy,101,1.7133842110840756
South,Chalky,Wheat,671.1454732393626,31.39819617107357,True,False,Cloudy,63,5.659424463914875
West,Clay,Barley,922.062988430122,26.879109348951168,True,False,Cloudy,140,5.796039051056002
North,Clay,Rice,900.5791812302566,36.27329876938452,True,False,Sunny,86,6.298755589834967
North,Silt,Rice,447.7357329948766,32.20561664536976,True,False,Cloudy,90,4.575832420912215
South,Loam,Cotton,229.95020980528724,39.6192956755834,True,False,Rainy,125,3.288102508171084
South,Peaty,Wheat,153.12610423062483,24.77192888797105,False,False,Sunny,79,1.351725454536031
North,Silt,Cotton,235.31300648994545,33.09355525094352,False,False,Rainy,110,2.014806704285909
North,Silt,Barley,395.25364423551326,21.00008184466407,False,False,Rainy,70,2.900089203259115
West,Peaty,Barley,766.8326232953423,16.92677150501952,False,True,Rainy,127,5.211423262740015
South,Chalky,Rice,347.11791202620907,39.34790367474778,False,False,Sunny,68,2.978375643381637
East,Silt,Barley,121.98418082803708,25.942646653720544,False,True,Sunny,74,2.7879291640255817
West,Loam,Wheat,824.2634680862689,30.89690541190903,False,False,Cloudy,71,5.098255627412131
North,Chalky,Cotton,344.3613897319945,21.71542186067917,False,True,Cloudy,84,3.91079565744439
East,Clay,Soybean,373.6769229948644,25.32387647216065,True,True,Sunny,149,5.0366788859702
East,Loam,Barley,191.3075901327936,23.3321065553818,False,False,Sunny,136,1.496881351941756
South,Silt,Rice,133.75008736360013,30.77675336993632,False,False,Rainy,102,0.8121260635578322
South,Clay,Barley,786.5039997371263,21.176030849723357,True,True,Sunny,98,6.872705991806259
West,Clay,Wheat,844.0927811756457,20.919893864014,True,True,Cloudy,128,8.241447576843651
West,Chalky,Soybean,373.6451337373484,39.51325175883802,True,True,Cloudy,120,6.360215200652555
West,Silt,Barley,232.0682492334146,35.472148893778,False,True,Cloudy,65,2.239222714545685
West,Sandy,Cotton,896.9841121761225,39.12271859296023,True,True,Rainy,109,6.8782740942586384
East,Silt,Soybean,355.4037687070141,30.88150105448161,True,True,Cloudy,84,4.747673125380923
South,Clay,Soybean,336.9875980935741,21.056270981629048,True,False,Rainy,63,3.3437011487909234
West,Sandy,Cotton,926.6380754879926,15.719836448173783,False,False,Cloudy,75,5.161542957024797
East,Sandy,Wheat,688.1805508555182,39.33111058930176,False,False,Rainy,98,4.480983436667025
South,Sandy,Maize,914.9861575928148,22.26807650749764,True,False,Rainy,101,5.797004938514184
South,Chalky,Wheat,549.8362183480267,33.47976075512759,True,True,Rainy,146,6.015345867528166
North,Sandy,Soybean,398.2435595894052,23.60807690690727,False,True,Rainy,66,4.120533276671185
South,Loam,Rice,357.78754488567154,28.72741817250884,False,False,Rainy,109,1.1075188347789402
West,Silt,Barley,248.84223848668768,22.60419036795433,False,True,Rainy,146,2.796385928889584
East,Chalky,Cotton,164.06012578881408,20.701787107407736,True,False,Rainy,112,2.6246480993120422
South,Chalky,Wheat,535.0867389234377,22.43016913474944,False,True,Sunny,97,3.6887875777248738
North,Sandy,Rice,289.60978950803565,24.543447982788276,False,True,Cloudy,129,2.151187551394223
West,Loam,Barley,547.1842219698264,36.43395627939978,True,True,Cloudy,82,6.344882764343256
North,Silt,Cotton,446.8160816606713,28.175184904226214,True,False,Sunny,118,5.244096394489121
South,Chalky,Rice,131.8527235394399,16.573081805836637,True,True,Sunny,66,2.910714761645281
South,Silt,Wheat,672.837348406533,28.75525369308876,False,False,Sunny,109,3.8141162851679
South,Silt,Soybean,238.94749990259984,33.97319985017542,False,True,Sunny,115,2.0141498173318872
North,Loam,Wheat,528.3816908171783,32.210342777821054,False,True,Cloudy,117,3.8066751529315743
West,Silt,Maize,630.8674588202911,29.79520090991332,False,True,Sunny,98,4.944188721818325
East,Loam,Wheat,512.2886660883375,16.129510319162595,True,True,Cloudy,130,5.734285746377132
South,Silt,Cotton,707.9089592881999,25.48177518361924,True,True,Rainy,70,6.90841942227911
East,Loam,Soybean,962.167358824838,37.50987931493015,False,False,Cloudy,85,5.684855345867685
West,Sandy,Maize,112.06514047799594,20.364833446978736,False,True,Cloudy,144,2.119876194427317
South,Silt,Wheat,430.7422625184069,27.225327122288427,False,False,Sunny,135,3.298027443071686
West,Chalky,Maize,145.14427132829812,19.898676507727668,True,True,Cloudy,140,3.958955097586689
East,Silt,Rice,939.6418560922052,33.58242066991742,False,False,Cloudy,140,5.415470727745678
West,Peaty,Cotton,895.3810566619903,15.119327049362994,True,True,Sunny,145,7.361561146212917
East,Chalky,Cotton,172.62430920201274,30.362958034076044,True,False,Cloudy,113,2.807940378469003
East,Silt,Cotton,526.7867246434496,23.636361571972728,False,True,Rainy,68,4.618129453855983
South,Sandy,Rice,896.9481139449422,27.809284112652747,True,True,Cloudy,113,7.857511282975283
North,Clay,Rice,308.18387520576243,18.74077994965481,False,False,Sunny,99,1.4643367673882286
East,Sandy,Wheat,906.1605890978404,39.01356102125064,True,False,Rainy,65,6.898273900382684
East,Sandy,Maize,930.0263744977104,39.87243172069539,True,True,Cloudy,77,8.413483065715802
West,Sandy,Wheat,899.331893196914,35.66033704286927,False,True,Sunny,80,5.813468276891828
South,Loam,Maize,172.29793518899834,19.957309127761057,False,True,Rainy,109,2.293761349767613
South,Peaty,Barley,969.8020547166398,23.627531367540254,True,True,Sunny,138,8.090987996356056
East,Chalky,Cotton,231.7913583562988,21.100492551382004,False,True,Rainy,72,2.7455452735616546
West,Silt,Cotton,104.41791061216374,18.18048175881968,False,False,Cloudy,108,0.7226832954395773
South,Chalky,Barley,897.5791422016925,33.68933930325239,True,True,Rainy,111,8.36467816576219
West,Loam,Soybean,688.4162740243158,32.873156364892694,False,True,Rainy,140,5.045109015071104
West,Clay,Cotton,356.4932761736892,35.40155634631324,True,False,Rainy,88,4.290533848055907
West,Clay,Wheat,957.5055597732666,27.02917192002417,False,True,Cloudy,120,6.652588198667266
North,Peaty,Rice,893.8288501069832,39.91985654301966,False,True,Rainy,106,6.282826373645406
South,Chalky,Barley,253.1173228531345,39.87717290228946,False,True,Sunny,105,3.6851631890526937
North,Sandy,Maize,168.62363577740553,26.53847568676293,False,True,Rainy,116,2.309502030869424
East,Loam,Cotton,351.74881921603986,28.849462742555367,False,False,Rainy,88,2.4545021021459483
South,Clay,Rice,552.5531029886089,20.68715358170761,False,True,Rainy,114,3.309557413066801
East,Chalky,Rice,395.827052907602,20.45035910950282,False,False,Sunny,68,1.8845866480233973
North,Clay,Maize,661.9828690607052,32.88149183491143,False,True,Rainy,108,5.309902177209144
South,Silt,Rice,762.0129720205463,16.387806057813776,True,True,Sunny,75,7.380085411684076
East,Peaty,Maize,914.5767421549282,37.75066886963692,False,True,Sunny,133,6.464856404763861
South,Clay,Soybean,683.0702207192177,17.984914015784522,False,False,Rainy,97,2.929303840416948
South,Peaty,Soybean,336.9161847406289,39.02278196638432,True,True,Rainy,103,5.349707335287598
South,Clay,Maize,643.1222172353621,27.686161229049524,False,False,Cloudy,104,3.431824972258946
North,Clay,Barley,554.0998229665399,15.971984379810328,True,True,Sunny,126,5.352426684826355
North,Chalky,Cotton,865.2416928566807,28.75656528787416,True,True,Rainy,147,7.798044541646715
North,Peaty,Wheat,279.5712467493662,24.308798973282222,True,True,Sunny,75,3.737032369980907
North,Sandy,Maize,481.5334558582472,33.5875007789373,False,False,Rainy,83,3.634033708821897
East,Silt,Soybean,510.0829782008748,28.973276480669025,False,False,Sunny,68,2.807711021573386
East,Loam,Barley,499.3003158558399,23.566916554338547,False,False,Sunny,91,3.289103171379892
West,Clay,Soybean,987.0681941677497,26.694687499244896,False,True,Cloudy,62,6.352123564138978
South,Chalky,Rice,782.7000547351936,18.303988140650063,False,False,Sunny,111,3.506128244803521
West,Loam,Maize,304.7615269113087,37.96841498764199,True,True,Sunny,107,5.72389380961766
South,Silt,Rice,337.0222866811197,30.39103081646562,True,False,Sunny,118,3.779433716562513
South,Loam,Soybean,806.3289145623615,39.33312943454834,True,True,Cloudy,77,7.4768742124982355
East,Sandy,Maize,282.2394527819979,34.799835422491505,True,True,Rainy,115,4.599355861846683
West,Loam,Rice,551.1008314027239,16.19354552608029,False,False,Sunny,134,3.365514232457409
South,Sandy,Rice,891.9544853699797,15.803261444677162,False,True,Cloudy,65,5.805650604394906
